10227,染織,206,"general noun",sensyoku,"dyeing and weaving"
10228,地酒,206,"general noun",zizake,"local sake"
10229,中位,206,"general noun",tyuui,medium
10230,直訳,206,"light-verb -suru attached",tyokuyaku,"literal translation"
10231,土着,206,"light-verb -suru attached",dotyaku,aboriginal
10232,特撮,206,"general noun",tokusatu,"special effects"
10233,二兎,206,"general noun",nito,"two rabbits"
10234,莫大,206,"adjectival noun, na-adjective",bakudai,enormous
10235,米寿,206,"general noun",beizyu,"88th birthday"
10236,輪番,206,"general noun",rinban,sequence
10237,軽食,205,"light-verb -suru attached",keisyoku,"light meal"
10238,作詩,205,"light-verb -suru attached",sakusi,versification
10239,酒席,205,"general noun",syuseki,"drinking party"
10240,書棚,205,"general noun",syodana,bookshelf
10241,小康,205,"general noun",syookoo,lull
10242,聖典,205,"general noun",seiten,scriptures
10243,全学,205,"general noun",zengaku,"whole college"
10244,二月,205,"possible to use as an adverb",nigatu,February
10245,波浪,205,"general noun",haroo,waves
10246,八重,205,"general noun",yae,multilayered
10247,美肌,205,"general noun",bihada,"beautiful skin"
10248,遍歴,205,"light-verb -suru attached",henreki,travels
10249,弁理,205,"general noun",benri,management
10250,曖昧,205,"adjectival noun, na-adjective",aimai,vague
10251,悪事,204,"general noun",akuzi,"evil deed"
10252,陰湿,204,"adjectival noun, na-adjective",insitu,malicious
10253,羽衣,204,"general noun",hagoromo,"angel's raiment"
10254,蝦夷,204,"general noun",ezo,"historical term for non-Yamato peoples in northern Japan"
10255,街灯,204,"general noun",gaitoo,"street light"
10256,簡略,204,"light-verb -suru attached",kanryaku,simple
10257,裁縫,204,"light-verb -suru attached",saihoo,sewing
10258,雑穀,204,"general noun",zakkoku,"assorted grains"
10259,若草,204,"general noun",wakakusa,"green grass"
10260,水流,204,"general noun",suiryuu,"water current"
10261,代案,204,"general noun",daian,"alternate plan"
10262,転生,204,"light-verb -suru attached",tensei,"transmigration of souls"
10263,破格,204,"adjectival noun, na-adjective",hakaku,extraordinary
10264,復路,204,"possible to use as an adverb",hukuro,"return path"
10265,和尚,204,"general noun",osyoo,"preceptor or high priest"
10266,胃袋,203,"general noun",ibukuro,stomach
10267,協商,203,"light-verb -suru attached",kyoosyoo,negotiation
10268,軽口,203,"general noun",karukuti,talkative
10269,試技,203,"general noun",sigi,"practice jump"
10270,式場,203,"general noun",sikizyoo,"ceremonial hall"
10271,釈迦,203,"general noun",syaka,
10272,週休,203,"general noun",syuukyuu,"weekly holiday"
10273,新参,203,"general noun",sinzan,newcomer
10274,先攻,203,"light-verb -suru attached",senkoo,"batting first"
10275,戦果,203,"general noun",senka,"military gains"
10276,炭化,203,"light-verb -suru attached",tanka,carbonization
10277,短銃,203,"general noun",tanzyuu,pistol
10278,町人,203,"general noun",tyoonin,townspeople
10279,低層,203,"general noun",teisoo,low-rise
10280,停船,203,"light-verb -suru attached",teisen,"stopping a ship"
10281,湯元,203,"general noun",yumoto,"source of a hot spring"
10282,入村,203,"light-verb -suru attached",nyuuson,"entering a village"
10283,波状,203,"general noun",hazyoo,wavelike
10284,白米,203,"general noun",hakumai,rice
10285,無印,203,"general noun",muzirusi,unlabeled
10286,肋骨,203,"general noun",rokkotu,rib
10287,院政,202,"general noun",insei,"government by cloistered emperors"
10288,永代,202,"general noun",eitai,permanence
10289,演者,202,"general noun",enzya,presenter
10290,画業,202,"general noun",gagyoo,"works of painting"
10291,金箔,202,"general noun",kinpaku,"gold leaf"
10292,札束,202,"general noun",satutaba,"roll of banknotes"
10293,桟敷,202,"general noun",saziki,"reviewing stand"
10294,習字,202,"general noun",syuuzi,penmanship
10295,重役,202,"general noun",zyuuyaku,"company director"
10296,出兵,202,"light-verb -suru attached",syuppei,"dispatch of troops"
10297,真下,202,"general noun",masita,"right under"
10298,成約,202,"light-verb -suru attached",seiyaku,"conclusion of a contract"
10299,素足,202,"general noun",suasi,"bare feet"
10300,送別,202,"light-verb -suru attached",soobetu,farewell
10301,太閤,202,"general noun",taikoo,taiko
10302,築造,202,"light-verb -suru attached",tikuzoo,construction
10303,聴力,202,"general noun",tyooryoku,"hearing ability"
10304,適否,202,"general noun",tekihi,propriety
10305,倒木,202,"general noun",tooboku,"fallen tree"
10306,投函,202,"light-verb -suru attached",tookan,mailing
10307,湯治,202,"light-verb -suru attached",toozi,"hot-spring cure"
10308,等分,202,"light-verb -suru attached",toobun,"division into equal parts"
10309,秘蔵,202,"light-verb -suru attached",hizoo,treasure
10310,微小,202,"adjectival noun, na-adjective",bisyoo,microscopic
10311,別院,202,"general noun",betuin,"branch temple"
10312,名句,202,"general noun",meiku,"famous saying"
10313,薬草,202,"general noun",yakusoo,"medicinal plants"
10314,陰口,201,"general noun",kageguti,"malicious gossip"
10315,緩慢,201,"adjectival noun, na-adjective",kanman,slow
10316,経口,201,"general noun",keikoo,oral
10317,山川,201,"general noun",yamakawa,"mountains and rivers"
10318,散文,201,"general noun",sanbun,prose
10319,施主,201,"general noun",sesyu,donor
10320,寺社,201,"general noun",zisya,"temples and shrines"
10321,小言,201,"general noun",kogoto,scolding
10322,天王,201,"general noun",tennoo,"heavenly king"
10323,風圧,201,"general noun",huuatu,"wind pressure"
10324,母語,201,"general noun",bogo,"mother tongue"
10325,漫談,201,"light-verb -suru attached",mandan,chat
10326,幼子,201,"general noun",osanago,infant
10327,来院,201,"light-verb -suru attached",raiin,"visit to a hospital, temple, school, etc."
10328,離日,201,"light-verb -suru attached",riniti,"departure from Japan"
10329,和音,201,"general noun",waon,chord
10330,疫病,200,"general noun",ekibyoo,"infectious disease"
10331,海原,200,"general noun",unabara,ocean
10332,恐縮,200,"light-verb -suru attached",kyoosyuku,"feeling obliged"
10333,剣士,200,"general noun",kensi,swordsman
10334,肩身,200,"general noun",katami,shoulders
10335,湖面,200,"general noun",komen,"lake surface"
10336,子弟,200,"general noun",sitei,people
10337,市制,200,"general noun",sisei,"municipal organization"
10338,出色,200,"general noun",syussyoku,prominence
10339,真心,200,"general noun",magokoro,sincerity
10340,絶景,200,"general noun",zekkei,"superb view"
10341,前座,200,"general noun",zenza,"opening performance"
10342,貯留,200,"light-verb -suru attached",tyoryuu,accumulation
10343,晩秋,200,"general noun",bansyuu,"late autumn"
10344,舞妓,200,"general noun",maiko,"apprentice geisha"
10345,下層,199,"general noun",kasoo,"lower strata"
10346,化成,199,"light-verb -suru attached",kasei,change
10347,高次,199,"general noun",koozi,higher-order-
10348,国情,199,"general noun",kokuzyoo,"conditions of a country"
10349,残額,199,"general noun",zangaku,"remaining amount"
10350,磁力,199,"general noun",ziryoku,magnetism
10351,松林,199,"general noun",matubayasi,"pine forest"
10352,焦土,199,"general noun",syoodo,"scorched earth"
10353,多感,199,"adjectival noun, na-adjective",takan,sensitive
10354,体型,199,"general noun",taikei,figure
10355,中卒,199,"general noun",tyuusotu,"junior high school graduate"
10356,町屋,199,"general noun",matiya,townhouse
10357,熱闘,199,"general noun",nettoo,"fierce fighting"
10358,不朽,199,"general noun",hukyuu,everlasting
10359,服薬,199,"light-verb -suru attached",hukuyaku,"taking medicine"
10360,併発,199,"light-verb -suru attached",heihatu,concurrence
10361,放免,199,"light-verb -suru attached",hoomen,release
10362,鋭利,198,"adjectival noun, na-adjective",eiri,sharpness
10363,音信,198,"general noun",insin,correspondence
10364,京阪,198,"general noun",keihan,Kyoto-Osaka
10365,九月,198,"possible to use as an adverb",kugatu,September
10366,欠乏,198,"light-verb -suru attached",ketuboo,want
10367,漆器,198,"general noun",sikki,"lacquer ware"
10368,赤飯,198,"general noun",sekihan,"for auspicious occasions"
10369,存立,198,"light-verb -suru attached",sonritu,existence
10370,退廷,198,"light-verb -suru attached",taitei,"leaving a court"
10371,長旅,198,"general noun",nagatabi,"long trip"
10372,難所,198,"general noun",nansyo,"perilous pass"
10373,念仏,198,"light-verb -suru attached",nenbutu,"Buddhist prayer"
10374,配電,198,"light-verb -suru attached",haiden,"distribution of electricity"
10375,部類,198,"general noun",burui,class
10376,文革,198,"general noun",bunkaku,"Cultural Revolution"
10377,脈絡,198,"general noun",myakuraku,"chain of reasoning"
10378,無情,198,"adjectival noun, na-adjective",muzyoo,heartlessness
10379,立春,198,"general noun",rissyun,"first day of spring"
10380,漏水,198,"light-verb -suru attached",roosui,leakage
10381,印紙,197,"general noun",insi,stamp
10382,嘉納,197,"light-verb -suru attached",kanoo,"accepting with pleasure"
10383,簡便,197,"adjectival noun, na-adjective",kanben,handy
10384,休講,197,"light-verb -suru attached",kyuukoo,"lecture cancellation"
10385,強迫,197,"light-verb -suru attached",kyoohaku,compelling
10386,血税,197,"general noun",ketuzei,"heavy taxation"
10387,元金,197,"general noun",gankin,capital
10388,口裏,197,"general noun",kutiura,"determining a speaker's true or hidden meaning"
10389,高率,197,"general noun",kooritu,"high rate"
10390,採光,197,"general noun",saikoo,lighting
10391,作付,197,"general noun",sakuzuke,planting
10392,支庁,197,"general noun",sityoo,"branch office"
10393,振幅,197,"general noun",sinpuku,amplitude
10394,真弓,197,"general noun",mayumi,"Japanese spindle tree"
10395,即断,197,"light-verb -suru attached",sokudan,"prompt decision"
10396,徴税,197,"light-verb -suru attached",tyoozei,"tax collection"
10397,町営,197,"general noun",tyooei,"town management"
10398,低位,197,"general noun",teii,"lower position"
10399,特段,197,"possible to use as an adverb",tokudan,special
10400,独唱,197,"light-verb -suru attached",dokusyoo,"vocal solo"
10401,覇気,197,"general noun",haki,ambition
10402,妙手,197,"general noun",myoosyu,"spectacular move"
10403,木場,197,"general noun",kiba,lumberyard
10404,悠久,197,"general noun",yuukyuu,eternity
10405,和合,197,"light-verb -suru attached",wagoo,harmony
10406,一事,196,"general noun",itizi,"one thing"
10407,王政,196,"general noun",oosei,monarchy
10408,官業,196,"general noun",kangyoo,"government-run enterprise"
10409,気持,196,"general noun",kimoti,feeling
10410,講話,196,"light-verb -suru attached",koowa,lecture
10411,私見,196,"general noun",siken,"personal opinion"
10412,周波,196,"general noun",syuuha,cycle
10413,新芽,196,"general noun",sinme,sprout
10414,整体,196,"light-verb -suru attached",seitai,seitai
10415,潜航,196,"light-verb -suru attached",senkoo,"submarine voyage"
10416,増刊,196,"light-verb -suru attached",zookan,"special edition"
10417,謄本,196,"general noun",toohon,"certified copy"
10418,肉質,196,"general noun",nikusitu,fleshiness
10419,白金,196,"general noun",hakkin,platinum
10420,表皮,196,"general noun",hyoohi,epithelium
10421,不買,196,"general noun",hubai,"not buying"
10422,流水,196,"general noun",ryuusui,"running water"
10423,猟銃,196,"general noun",ryoozyuu,"hunting gun"
10424,六月,196,"possible to use as an adverb",rokugatu,June
10425,閑散,195,"adjectival noun, na-adjective",kansan,deserted
10426,屈服,195,"light-verb -suru attached",kuppuku,yielding
10427,研磨,195,"light-verb -suru attached",kenma,grinding
10428,鎖骨,195,"general noun",sakotu,collarbone
10429,罪状,195,"general noun",zaizyoo,charges
10430,志士,195,"general noun",sisi,patriot
10431,耳目,195,"general noun",zimoku,"eye and ear"
10432,社業,195,"general noun",syagyoo,"company's business"
10433,正道,195,"general noun",seidoo,"path of righteousness"
10434,生来,195,"possible to use as an adverb",seirai,naturally
10435,洗米,195,"general noun",senmai,"washed rice"
10436,沈殿,195,"light-verb -suru attached",tinden,precipitation
10437,帝都,195,"general noun",teito,"imperial capital"
10438,陶酔,195,"light-verb -suru attached",toosui,intoxication
10439,内乱,195,"general noun",nairan,"civil war"
10440,頒布,195,"light-verb -suru attached",hanpu,distribution
10441,不便,195,"general noun",huben,inconvenience
10442,落球,195,"light-verb -suru attached",rakkyuu,"failing to catch a ball"
10443,陵虐,195,"general noun",ryoogyaku,humiliation
10444,哺乳,195,"light-verb -suru attached",honyuu,lactation
10445,一足,194,"general noun",hitoasi,step
10446,奥山,194,"general noun",okuyama,"remote mountain"
10447,快方,194,"general noun",kaihoo,convalescence
10448,丸木,194,"general noun",maruki,log
10449,倹約,194,"light-verb -suru attached",kenyaku,thrift
10450,今昔,194,"general noun",konzyaku,"past and present"
10451,弱毒,194,"general noun",zyakudoku,"weak poison"
10452,太字,194,"general noun",hutozi,boldface
10453,潮目,194,"general noun",siome,"junction line between two sea currents"
10454,追善,194,"light-verb -suru attached",tuizen,"mass for the dead"
10455,低速,194,"general noun",teisoku,"low gear"
10456,日傘,194,"general noun",higasa,sunshade
10457,梅酒,194,"general noun",umesyu,"ume liqueur"
10458,反共,194,"general noun",hankyoo,anticommunist
10459,比喩,194,"general noun",hiyu,simile
10460,尾行,194,"light-verb -suru attached",bikoo,shadow
10461,墓参,194,"light-verb -suru attached",bosan,"visit to a grave"
10462,墓所,194,"general noun",hakadokoro,graveyard
10463,冷笑,194,"light-verb -suru attached",reisyoo,derision
10464,和洋,194,"general noun",wayoo,"Japan and Europe"
10465,金山,193,"general noun",kanayama,mine
10466,建具,193,"general noun",tategu,"fittings such as sliding doors, fusuma, shoji, etc."
10467,鋼管,193,"general noun",kookan,"steel pipe"
10468,今風,193,"general noun",imahuu,"modern style"
10469,思慮,193,"general noun",siryo,prudence
10470,船底,193,"general noun",hunasoko,"ship's bottom"
10471,船頭,193,"general noun",sendoo,boatman
10472,納期,193,"general noun",nooki,"appointed day of delivery"
10473,無風,193,"general noun",muhuu,calm
10474,感服,192,"light-verb -suru attached",kanpuku,admirable
10475,気骨,192,"general noun",kikotu,backbone
10476,血腫,192,"general noun",kessyu,hematoma
10477,語句,192,"general noun",goku,words
10478,人力,192,"general noun",zinriki,"human power"
10479,清水,192,"general noun",simizu,"spring water"
10480,多元,192,"general noun",tagen,pluralism
10481,打算,192,"light-verb -suru attached",dasan,calculation
10482,道程,192,"general noun",dootei,distance
10483,熱風,192,"general noun",neppuu,"hot wind"
10484,膨大,192,"light-verb -suru attached",boodai,huge
10485,脈拍,192,"general noun",myakuhaku,pulse
10486,無能,192,"adjectival noun, na-adjective",munoo,inefficiency
10487,木炭,192,"general noun",mokutan,charcoal
10488,拡幅,191,"general noun",kakuhuku,widening
10489,偶像,191,"general noun",guuzoo,image
10490,計数,191,"light-verb -suru attached",keisuu,figures
10491,御霊,191,"general noun",mitama,"spirit of a deceased person"
10492,粛清,191,"light-verb -suru attached",syukusei,purge
10493,女心,191,"general noun",onnagokoro,"woman's heart"
10494,審決,191,"general noun",sinketu,"trial decision"
10495,川辺,191,"general noun",kawabe,riverside
10496,兎馬,191,"general noun",usagiuma,donkey
10497,度量,191,"general noun",doryoo,generosity
10498,土方,191,"general noun",dokata,"construction worker"
10499,排卵,191,"light-verb -suru attached",hairan,ovulation
10500,白票,191,"general noun",hakuhyoo,"blank ballot"
10501,明瞭,191,"adjectival noun, na-adjective",meiryoo,clarity
10502,話芸,191,"general noun",wagei,storytelling
10503,俯瞰,191,"light-verb -suru attached",hukan,overlooking
10504,援軍,190,"general noun",engun,reinforcement
10505,近視,190,"general noun",kinsi,myopia
10506,撃沈,190,"light-verb -suru attached",gekitin,"sending a ship to the bottom"
10507,考証,190,"light-verb -suru attached",koosyoo,investigation
10508,雑種,190,"general noun",zassyu,hybrid
10509,散逸,190,"light-verb -suru attached",sanitu,"being scattered and ultimately lost"
10510,消却,190,"light-verb -suru attached",syookyaku,erasure
10511,常軌,190,"general noun",zyooki,"proper course"
10512,新譜,190,"general noun",sinpu,record
10513,性交,190,"light-verb -suru attached",seikoo,"sexual intercourse"
10514,堕胎,190,"light-verb -suru attached",datai,abortion
10515,追憶,190,"light-verb -suru attached",tuioku,recollection
10516,冬至,190,"general noun",toozi,"winter solstice"
10517,藩士,190,"general noun",hansi,"feudal retainer or warrior"
10518,不敵,190,"adjectival noun, na-adjective",huteki,daring
10519,忙殺,190,"light-verb -suru attached",boosatu,"being extremely busy"
10520,洋裁,190,"general noun",yoosai,dressmaking
10521,翡翠,190,"general noun",kawasemi,kingfisher
10522,花瓶,189,"general noun",kabin,vase
10523,外敵,189,"general noun",gaiteki,"foreign enemy"
10524,拡声,189,"light-verb -suru attached",kakusei,amplification
10525,誇大,189,"adjectival noun, na-adjective",kodai,exaggeration
10526,差損,189,"general noun",sason,loss
10527,秋風,189,"general noun",akikaze,"autumn breeze"
10528,書庫,189,"general noun",syoko,archive
10529,水兵,189,"general noun",suihei,sailor
10530,静物,189,"general noun",seibutu,"still life"
10531,赤土,189,"general noun",akatuti,"red clay"
10532,即決,189,"light-verb -suru attached",sokketu,"prompt decision"
10533,乳酸,189,"general noun",nyuusan,"lactic acid"
10534,悲恋,189,"general noun",hiren,"blighted love"
10535,付記,189,"light-verb -suru attached",huki,addition
10536,毛筆,189,"general noun",moohitu,brush
10537,洋館,189,"general noun",yookan,"western-style house"
10538,愛妻,188,"general noun",aisai,"beloved wife"
10539,奇異,188,"adjectival noun, na-adjective",kii,odd
10540,係留,188,"light-verb -suru attached",keiryuu,mooring
10541,校正,188,"light-verb -suru attached",koosei,proofreading
10542,寝床,188,"general noun",nedoko,bed
10543,図表,188,"general noun",zuhyoo,chart
10544,水生,188,"general noun",suisei,aquatic
10545,積年,188,"general noun",sekinen,years
10546,大判,188,"general noun",ooban,"large size"
10547,檀家,188,"general noun",danka,"family which supports a temple"
10548,南蛮,188,"general noun",nanban,"southern barbarians"
10549,任地,188,"general noun",ninti,"one's post"
10550,廃品,188,"general noun",haihin,waste
10551,落馬,188,"light-verb -suru attached",rakuba,"falling from a horse"
10552,恋文,188,"general noun",koibumi,"love letter"
10553,以北,187,suffix,ihoku,"north of"
10554,学際,187,"general noun",gakusai,interdisciplinary
10555,気圧,187,suffix,kiatu,"atmospheric pressure"
10556,鬼門,187,"general noun",kimon,direction
10557,牛舎,187,"general noun",gyuusya,"cow shed"
10558,軍兵,187,"general noun",gunbyoo,"armed forces"
10559,姑息,187,"adjectival noun, na-adjective",kosoku,underhanded
10560,抗原,187,"general noun",koogen,antigen
10561,今夕,187,"possible to use as an adverb",konyuu,"this evening"
10562,根基,187,"general noun",konki,radical
10563,在勤,187,"light-verb -suru attached",zaikin,"working in or at or for"
10564,山麓,187,"general noun",sanroku,"foot of a mountain"
10565,呪文,187,"general noun",zyumon,spell
10566,書画,187,"general noun",syoga,"paintings and writings"
10567,小舟,187,"general noun",kobune,boat
10568,整地,187,"light-verb -suru attached",seiti,"soil preparation"
10569,体積,187,"general noun",taiseki,capacity
10570,蝶々,187,"general noun",tyootyoo,butterfly
10571,内覧,187,"light-verb -suru attached",nairan,preview
10572,配下,187,"general noun",haika,subordinates
10573,俎上,187,"general noun",sozyoo,"on the chopping board"
10574,一語,186,"general noun",itigo,"one word"
10575,家中,186,"possible to use as an adverb",iezyuu,"whole family"
10576,画壇,186,"general noun",gadan,"artists' world"
10577,希世,186,"general noun",kisei,rare
10578,強火,186,"general noun",tuyobi,"high flame or heat"
10579,群発,186,"light-verb -suru attached",gunpatu,"repeated occurrence"
10580,喧騒,186,"general noun",kensoo,tumult
10581,国葬,186,"general noun",kokusoo,"state funeral"
10582,士長,186,"general noun",sityoo,"leading private"
10583,神器,186,"general noun",zingi,"sacred treasure"
10584,陣形,186,"general noun",zinkei,formation
10585,数奇,186,"adjectival noun, na-adjective",suuki,misfortune
10586,精細,186,"adjectival noun, na-adjective",seisai,detail
10587,前菜,186,"general noun",zensai,"hors d'oeuvre"
10588,醍醐,186,"general noun",daigo,ghee
10589,置物,186,"general noun",okimono,ornament
10590,朝晩,186,"possible to use as an adverb",asaban,"morning and evening"
10591,糖度,186,"general noun",toodo,"sugar content"
10592,南風,186,"general noun",minamikaze,"south wind"
10593,軟調,186,"adjectival noun, na-adjective",nantyoo,weakness
10594,不慮,186,"general noun",huryo,unforeseen
10595,洋風,186,"adjectival noun, na-adjective",yoohuu,"Western style"
10596,廉価,186,"adjectival noun, na-adjective",renka,"low price"
10597,露見,186,"light-verb -suru attached",roken,discovery
10598,栄華,185,"general noun",eiga,glory
10599,音痴,185,"general noun",onti,tone-deafness
10600,気体,185,"general noun",kitai,vapour
10601,稀世,185,"general noun",kisei,rare
10602,行商,185,"light-verb -suru attached",gyoosyoo,monger
10603,高峰,185,"general noun",kouhou,"high mountain"
10604,自認,185,"light-verb -suru attached",zinin,admission
10605,社主,185,"general noun",syasyu,"company head or owner"
10606,弱視,185,"general noun",zyakusi,amblyopia
10607,周遊,185,"light-verb -suru attached",syuuyuu,"excursion ticket"
10608,知覚,185,"light-verb -suru attached",tikaku,perception
10609,稚拙,185,"adjectival noun, na-adjective",tisetu,unskillful
10610,読経,185,"light-verb -suru attached",dokyoo,"sutra chanting"
10611,拝礼,185,"light-verb -suru attached",hairei,worship
10612,防虫,185,"general noun",bootyuu,"protection from insects"
10613,牧野,185,"general noun",bokuya,"pasture land"
10614,毎度,185,"possible to use as an adverb",maido,"each time"
10615,名文,185,"general noun",meibun,"famous literary composition"
10616,温帯,184,"general noun",ontai,"temperate zone"
10617,会堂,184,"general noun",kaidoo,church
10618,解離,184,"light-verb -suru attached",kairi,dissociation
10619,寒暖,184,"general noun",kandan,"heat and cold"
10620,貴賓,184,"general noun",kihin,"noble visitor"
10621,狭義,184,"general noun",kyoogi,"narrow sense"
10622,苦手,184,"general noun",nigate,poor
10623,結石,184,"general noun",kesseki,calculus
10624,喧嘩,184,"light-verb -suru attached",kenka,quarrel
10625,実害,184,"general noun",zitugai,"real harm"
10626,秀才,184,"general noun",syuusai,prodigy
10627,銃口,184,"general noun",zyuukoo,"gun point"
10628,赤松,184,"general noun",akamatu,"Japanese red pine"
10629,片目,184,"general noun",katame,"one eye"
10630,密封,184,"light-verb -suru attached",mippuu,"hermetically seal"
10631,夢枕,184,"general noun",yumemakura,"at the bedside where one dreams"
10632,無常,184,"general noun",muzyoo,uncertainty
10633,立腹,184,"light-verb -suru attached",rippuku,anger
10634,列伝,184,"general noun",retuden,"series of biographies"
10635,下品,183,"adjectival noun, na-adjective",gehin,vulgarity
10636,公文,183,"general noun",koobun,"official document"
10637,高所,183,"general noun",koosyo,"high altitude"
10638,国事,183,"general noun",kokuzi,"national affairs"
10639,熟睡,183,"light-verb -suru attached",zyukusui,"sound sleep"
10640,城壁,183,"general noun",zyooheki,rampart
10641,身軽,183,"adjectival noun, na-adjective",migaru,agile
10642,西域,183,"general noun",seiiki,"western regions of China"
10643,前奏,183,"general noun",zensoo,prelude
10644,大体,183,"general noun",daitai,general
10645,地縁,183,"general noun",tien,"territorial relationship"
10646,便所,183,"general noun",benzyo,toilet
10647,泡盛,183,"general noun",awamori,awamori
10648,異形,182,"general noun",igyoo,fantastic
10649,緯度,182,"general noun",ido,latitude
10650,羽化,182,"light-verb -suru attached",uka,emergence
10651,怪奇,182,"adjectival noun, na-adjective",kaiki,bizarre
10652,旧約,182,"general noun",kyuuyaku,"old promise"
10653,玉音,182,"general noun",gyokuon,"the Emperor's voice"
10654,軽薄,182,"adjectival noun, na-adjective",keihaku,frivolous
10655,在野,182,"general noun",zaiya,"out of office"
10656,雌雄,182,"general noun",siyuu,"male and female"
10657,煮汁,182,"general noun",niziru,broth
10658,出処,182,"general noun",syussyo,birthplace
10659,荘厳,182,"adjectival noun, na-adjective",soogon,solemnity
10660,点描,182,"light-verb -suru attached",tenbyoo,sketching
10661,電脳,182,"general noun",dennoo,computer
10662,養生,182,"light-verb -suru attached",yoozyoo,hygiene
10663,竜馬,182,"general noun",ryuume,"splendid horse"
10664,礼状,182,"general noun",reizyoo,acknowledgment
10665,永年,181,"possible to use as an adverb",einen,"long time"
10666,塩味,181,"general noun",sioazi,"salty taste"
10667,果肉,181,"general noun",kaniku,"flesh of fruit"
10668,原典,181,"general noun",genten,original
10669,広義,181,"general noun",koogi,"wide sense"
10670,残飯,181,"general noun",zanpan,"food scraps"
10671,蒔絵,181,"general noun",makie,"gold or silver lacquer"
10672,親戚,181,"general noun",sinseki,relative
10673,親和,181,"light-verb -suru attached",sinwa,friendship
10674,性欲,181,"general noun",seiyoku,"sexual desire"
10675,盛衰,181,"general noun",seisui,"rise and fall"
10676,脊柱,181,"general noun",sekityuu,"spinal column"
10677,追試,181,"light-verb -suru attached",tuisi,"supplementary examination"
10678,頭皮,181,"general noun",toohi,scalp
10679,破砕,181,"light-verb -suru attached",hasai,crushing
10680,発禁,181,"general noun",hakkin,"sale prohibited"
10681,複眼,181,"general noun",hukugan,"compound eyes"
10682,本宮,181,"general noun",honguu,"main shrine"
10683,夢見,181,"general noun",yumemi,"having a dream"
10684,無地,181,"general noun",muzi,plain
10685,冥利,181,"general noun",myoori,providence
10686,哀歓,180,"general noun",aikan,"joys and sorrows"
10687,握力,180,"general noun",akuryoku,grip
10688,安直,180,"adjectival noun, na-adjective",antyoku,inexpensive
10689,英明,180,"adjectival noun, na-adjective",eimei,intelligent
10690,円周,180,"general noun",ensyuu,circumference
10691,階下,180,"general noun",kaika,"lower floor"
10692,君子,180,"general noun",kunsi,"man of virtue"
10693,経典,180,"general noun",keiten,"sacred books"
10694,月別,180,"general noun",tukibetu,"by months"
10695,現像,180,"light-verb -suru attached",genzoo,developing
10696,主夫,180,"general noun",syuhu,house-husband
10697,親鳥,180,"general noun",oyadori,"parent bird"
10698,水稲,180,"general noun",suitoo,"wet-land rice"
10699,青毛,180,"general noun",aoge,black
10700,川原,180,"general noun",kawara,"dry river bed"
10701,前段,180,"general noun",zendan,"preceding paragraph"
10702,善人,180,"general noun",zennin,"good people"
10703,隊列,180,"general noun",tairetu,"file or ranks of troops"
10704,低地,180,"general noun",teiti,depression
10705,白壁,180,"general noun",sirakabe,"white plaster wall"
10706,病変,180,"general noun",byoohen,lesion
10707,紡織,180,"general noun",boosyoku,"spinning and weaving"
10708,万端,180,"general noun",bantan,all
10709,名宝,180,"general noun",meihoo,"famous treasure"
10710,理財,180,"general noun",rizai,finance
10711,隆盛,180,"adjectival noun, na-adjective",ryuusei,prosperity
10712,猟奇,180,"general noun",ryooki,"seeking the bizarre"
10713,良性,180,"general noun",ryoosei,benign
10714,汚濁,179,"light-verb -suru attached",odaku,pollution
10715,汚泥,179,"general noun",odei,"dirty mud"
10716,黄玉,179,"general noun",oogyoku,topaz
10717,怪力,179,"general noun",kairiki,"superhuman strength"
10718,各市,179,"general noun",kakusi,"every city"
10719,甘受,179,"light-verb -suru attached",kanzyu,"submission to"
10720,紀要,179,"general noun",kiyoo,bulletin
10721,去勢,179,"light-verb -suru attached",kyosei,castration
10722,月食,179,"general noun",gessyoku,"lunar eclipse"
10723,幻惑,179,"light-verb -suru attached",genwaku,fascination
10724,高名,179,"adjectival noun, na-adjective",koomyoo,fame
10725,寿司,179,"general noun",susi,sushi
10726,生長,179,"light-verb -suru attached",seityoo,growth
10727,精巣,179,"general noun",seisoo,testicle
10728,選集,179,"general noun",sensyuu,selection
10729,大敵,179,"general noun",taiteki,"great rival"
10730,大本,179,"general noun",oomoto,foundation
10731,撤兵,179,"light-verb -suru attached",teppei,"withdrawal of troops"
10732,風上,179,"general noun",kazakami,windward
10733,風貌,179,"general noun",huuboo,looks
10734,復習,179,"light-verb -suru attached",hukusyuu,review
10735,弁天,179,"general noun",benten,Benten
10736,墓場,179,"general noun",hakaba,graveyard
10737,流麗,179,"adjectival noun, na-adjective",ryuurei,fluent
10738,錬成,179,"light-verb -suru attached",rensei,training
10739,競艇,178,"general noun",kyootei,"boat race"
10740,固化,178,"light-verb -suru attached",koka,solidification
10741,口述,178,"light-verb -suru attached",koozyutu,dictation
10742,宿場,178,"general noun",syukuba,"relay station"
10743,深紅,178,"general noun",sinku,"deep crimson"
10744,清廉,178,"adjectival noun, na-adjective",seiren,honesty
10745,石灰,178,"general noun",sekkai,lime
10746,善隣,178,"general noun",zenrin,"good neighbour"
10747,装甲,178,"general noun",sookoo,armored
10748,大政,178,"general noun",taisei,"sovereign power"
10749,築城,178,"light-verb -suru attached",tikuzyoo,fortification
10750,同族,178,"general noun",doozoku,"same family"
10751,爆竹,178,"general noun",bakutiku,firecracker
10752,美酒,178,"general noun",bisyu,"high-grade sake"
