図々しい,Adjective,ずうずうしい,"impudent, cheeky",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW03084A.mp3
にっこり,Adverb,にっこり,smiling brightly,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03097A.mp3
けち,Adjectival Noun,けち,"stingy, miser",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03212A.mp3
追いつく,Verb,おいつく,catch up with,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03266A.mp3
くしゃみ,Verbal Noun,くしゃみ,sneeze,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03281A.mp3
冷ます,Verb,さます,let cool,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03288A.mp3
だらしない,Adjective,だらしない,"untidy, sloppy",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03302A.mp3
甘やかす,Verb,あまやかす,"be indulgent to, spoil",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03330A.mp3
いらいら,Adverb,いらいら,irritated,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW03335A.mp3
薬指,Noun,くすりゆび,ring finger,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03349A.mp3
のろのろ,Adverb,のろのろ,"slowly, sluggishly",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03378A.mp3
ポイント,Noun,ぽいんと,point,https://assets1.iknow.jp/assets/users/Smart.fm/740g3cc7fc.mp3
工業,Noun,こうぎょう,"industry, the manufacturing industry",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW02887A.mp3
構造,Noun,こうぞう,"construction, structure",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW02940A.mp3
さすが,Adverb,さすが,"just as expected, true to reputation",https://assets3.iknow.jp/assets/users/Smart.fm/f671bbdrag.mp3
居眠り,Verbal Noun,いねむり,"doze, catnap",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03533A.mp3
散らかす,Verb,ちらかす,make a mess,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03730A.mp3
濡らす,Verb,ぬらす,get (something) wet,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03801A.mp3
日にち,Noun,ひにち,date (fixed for something),https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03848A.mp3
いじめる,Verb,いじめる,"bully, abuse",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03528A.mp3
足下,Noun,あしもと,"step, under foot",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03417A.mp3
うさぎ,Noun,うさぎ,"rabbit, hare",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW01853A.mp3
紺,Noun,こん,"dark blue, navy blue",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW02606A.mp3
目茶苦茶,Adjectival Noun,めちゃくちゃ,"in a mess, chaotic",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03920A.mp3
立ち入り禁止,Noun,たちいりきんし,no trespassing,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02527A.mp3
間もなく,Adverb,まもなく,"soon, in a short time",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03894A.mp3
通帳,Noun,つうちょう,"bankbook, passbook",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03733A.mp3
しびれる,Verb,しびれる,"go numb, fall asleep",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03653A.mp3
ぎっしり,Adverb,ぎっしり,"tightly, closely",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03595A.mp3
うがい,Verbal Noun,うがい,gargling,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW03537A.mp3
思いつく,Verb,おもいつく,"think of, hit upon",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03340A.mp3
宛名,Noun,あてな,"name of recipient, addressee",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03419A.mp3
戸棚,Noun,とだな,cupboard,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03154A.mp3
焦げる,Verb,こげる,"be burned, be scorched",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03138A.mp3
かく,Verb,かく,scratch,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03017A.mp3
威張る,Verb,いばる,"be arrogant, be boastful",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02958A.mp3
人混み,Noun,ひとごみ,crowd,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW02939A.mp3
ずらり,Adverb,ずらり,lining up neatly,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02873A.mp3
思い切り,Adverb,おもいきり,"to one's heart's content, with all one's might",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW02808A.mp3
青白い,Adjective,あおじろい,pale,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW02796A.mp3
しゃがむ,Verb,しゃがむ,squat down,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW02523A.mp3
言葉遣い,Noun,ことばづかい,"wording, language",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02325A.mp3
通り掛かる,Verb,とおりかかる,happen to pass by,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW03773A.mp3
御無沙汰,Verbal Noun,ごぶさた,be out of touch,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03627A.mp3
市場,Noun,しじょう,"market (industrial, financial, etc.)",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW01439A.mp3
データ,Noun,でーた,data,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00003A.mp3
購入,Verbal Noun,こうにゅう,purchase,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00048A.mp3
ビジネス,Noun,びじねす,business,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00311A.mp3
俺,Pronoun,おれ,I (masculine sense),https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW01027A.mp3
登録,Verbal Noun,とうろく,registration,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00696A.mp3
体験,Verbal Noun,たいけん,personal experience,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00285A.mp3
デザイン,Verbal Noun,でざいん,design,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00692A.mp3
負担,Verbal Noun,ふたん,"burden, charge",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00062A.mp3
詳細,Noun,しょうさい,"details, particulars",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00838A.mp3
アップ,Verbal Noun,あっぷ,close-up,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00665A.mp3
終了,Verbal Noun,しゅうりょう,"end, termination",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00783A.mp3
ファン,Noun,ふぁん,"fan, admirer",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00700A.mp3
予想,Verbal Noun,よそう,"expectation, forecast",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00034A.mp3
企画,Verbal Noun,きかく,"planning, project",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00562A.mp3
財政,Noun,ざいせい,"public finance, financial affairs",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00367A.mp3
総合,Verbal Noun,そうごう,"integration, put together",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00723A.mp3
ケース,Noun,けーす,case,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00197A.mp3
メーカー,Noun,めーかー,"maker, manufacturer",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00073A.mp3
治療,Verbal Noun,ちりょう,medical treatment,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00511A.mp3
読者,Noun,どくしゃ,reader,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00437A.mp3
職員,Noun,しょくいん,"staff, employee",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00070A.mp3
世代,Noun,せだい,generation,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00326A.mp3
視点,Noun,してん,"viewpoint, perspective",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00970A.mp3
効率,Noun,こうりつ,"efficiency, performance",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00427A.mp3
資産,Noun,しさん,"property, assets",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00451A.mp3
取り組む,Verb,とりくむ,"work on, tackle",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00050A.mp3
ルール,Noun,るーる,rule (loan word),https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00777A.mp3
資格,Noun,しかく,"qualifications, competence",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00772A.mp3
成果,Noun,せいか,result,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00322A.mp3
前提,Noun,ぜんてい,"assumption, premise",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00829A.mp3
現地,Noun,げんち,"local, on-site",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00149A.mp3
内部,Noun,ないぶ,"interior, inner parts",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00433A.mp3
所得,Noun,しょとく,"income, earnings",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00593A.mp3
恋愛,Verbal Noun,れんあい,"romance, relationship",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02314A.mp3
支持,Verbal Noun,しじ,support,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00702A.mp3
危機,Noun,きき,"crisis, danger",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00376A.mp3
マスコミ,Noun,ますこみ,"mass media, media",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00422A.mp3
証拠,Noun,しょうこ,"proof, evidence",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00779A.mp3
コーナー,Noun,こーなー,"section (of a store etc.), corner",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW01815A.mp3
マーク,Verbal Noun,まーく,logo,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW01657A.mp3
減少,Verbal Noun,げんしょう,"decrease, decline",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00280A.mp3
緊急,Noun,きんきゅう,"urgent, emergency",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00553A.mp3
要望,Verbal Noun,ようぼう,"demand, request",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00890A.mp3
ストレス,Noun,すとれす,stress,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW01594A.mp3
主催,Verbal Noun,しゅさい,"sponsorship, host",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00802A.mp3
ベスト,Noun,べすと,best,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02398A.mp3
犠牲,Noun,ぎせい,"sacrifice, loss",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW03594A.mp3
暴力,Noun,ぼうりょく,"violence, force",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW01358A.mp3
赤字,Noun,あかじ,"deficit, in the red",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW02666A.mp3
個性,Noun,こせい,"individuality, unique characteristics",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00934A.mp3
作戦,Noun,さくせん,"tactic, strategy",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00586A.mp3
ショック,Adjectival Noun,しょっく,shock,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00936A.mp3
アンケート,Noun,あんけーと,questionnaire,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW01271A.mp3
わざわざ,Adverb,わざわざ,going out of one's way to do something,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW01312A.mp3
本気,Adjectival Noun,ほんき,"serious, earnest",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW01481A.mp3
悩み,Noun,なやみ,"troubles, worries",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00841A.mp3
上司,Noun,じょうし,boss,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW01541A.mp3
説得,Verbal Noun,せっとく,persuasion,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00315A.mp3
ブーム,Noun,ぶーむ,"fad, boom",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00261A.mp3
体力,Noun,たいりょく,"physical strength, stamina",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00985A.mp3
ヒント,Noun,ひんと,"hint, clue",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03850A.mp3
正常,Adjectival Noun,せいじょう,normal,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW01374A.mp3
地獄,Noun,じごく,hell,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02381A.mp3
後悔,Verbal Noun,こうかい,regret,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02679A.mp3
情熱,Noun,じょうねつ,"passion, enthusiasm",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW01426A.mp3
驚き,Noun,おどろき,"surprise, amazement",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW01521A.mp3
ジャンプ,Verbal Noun,じゃんぷ,jump,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW02775A.mp3
アルコール,Noun,あるこーる,"alcohol, alcoholic beverage",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW01445A.mp3
いい加減,Adjectival Noun,いいかげん,"irresponsible, careless",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW02592A.mp3
わくわく,Adverb,わくわく,"feel excited, be thrilled",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03411A.mp3
言い訳,Verbal Noun,いいわけ,excuse,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW02714A.mp3
ミュージック,Noun,みゅーじっく,music (loan word),https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW03398A.mp3
青春,Noun,せいしゅん,"blossom of youth, adolescence",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW01651A.mp3
あっさり,Adverb,あっさり,"bluntly, easily",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW01977A.mp3
焦る,Verb,あせる,"feel pressured, feel hurried",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02667A.mp3
柔軟,Adjectival Noun,じゅうなん,"pliable, flexible",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW01125A.mp3
タレント,Noun,たれんと,"celebrity, TV personality",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW02247A.mp3
どうにか,Adverb,どうにか,somehow,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW02305A.mp3
コンテスト,Noun,こんてすと,"contest, competition",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW02556A.mp3
もてる,Verb,もてる,be popular (esp. with the opposite sex),https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03929A.mp3
デザート,Noun,でざーと,dessert,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03234A.mp3
クイズ,Noun,くいず,"quiz, quiz show",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW02917A.mp3
中毒,Verbal Noun,ちゅうどく,"poisoning, addiction",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02303A.mp3
ムード,Noun,むーど,mood,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW01169A.mp3
同情,Verbal Noun,どうじょう,"sympathy, compassion",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW02013A.mp3
学歴,Noun,がくれき,educational background,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW01611A.mp3
好調,Adjectival Noun,こうちょう,good condition,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00742A.mp3
アマチュア,Noun,あまちゅあ,amateur,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW01811A.mp3
炒める,Verb,いためる,stir-fry,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW03424A.mp3
カメラマン,Noun,かめらまん,photographer,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW01434A.mp3
問い合わせる,Verb,といあわせる,"inquire, ask for (information)",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02123A.mp3
しょっちゅう,Adverb,しょっちゅう,"frequently, repeatedly",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW02275A.mp3
ロープ,Noun,ろーぷ,rope (loan word),https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW01559A.mp3
ストライキ,Noun,すとらいき,strike,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW02095A.mp3
パンク,Verbal Noun,ぱんく,flat tire,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW02104A.mp3
コマーシャル,Noun,こまーしゃる,"commercial, advertising",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02518A.mp3
チェンジ,Verbal Noun,ちぇんじ,"change, exchange",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW03719A.mp3
待ち合わせ,Verbal Noun,まちあわせ,"meeting with someone, appointment",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02845A.mp3
時差,Noun,じさ,time difference,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW02608A.mp3
義理,Noun,ぎり,"sense of duty, obligation",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW02768A.mp3
さっと,Adverb,さっと,quickly,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW02352A.mp3
左利き,Noun,ひだりきき,left-handedness,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03844A.mp3
サボる,Verb,さぼる,"slack off, ditch",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW02865A.mp3
だるい,Adjective,だるい,"feel run-down, weary",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03033A.mp3
ポット,Noun,ぽっと,"pot, thermos",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03395A.mp3
レントゲン,Noun,れんとげん,X-rays,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW02902A.mp3
心強い,Adjective,こころづよい,"reassuring, heartening",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW02771A.mp3
無駄遣い,Verbal Noun,むだづかい,wasteful spending,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02951A.mp3
バッジ,Noun,ばっじ,badge,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW02533A.mp3
眼科,Noun,がんか,"ophthalmology, eye clinic",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW03018A.mp3
履歴書,Noun,りれきしょ,"resume, curriculum vitae",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03004A.mp3
インフレーション,Noun,いんふれーしょん,inflation,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03534A.mp3
癌,Noun,がん,cancer,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03589A.mp3
ぺこぺこ,Adverb,ぺこぺこ,"bow, kowtow",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03390A.mp3
嘘つき,Noun,うそつき,liar,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03540A.mp3
おごる,Verb,おごる,"treat, pay for (someone)",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW02806A.mp3
十字路,Noun,じゅうじろ,crossroads,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03079A.mp3
びっしょり,Adverb,びっしょり,"drenched, soaked",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW03105A.mp3
だぶだぶ,Adverb,だぶだぶ,"baggy, too big",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03363A.mp3
おだてる,Verb,おだてる,flatter,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03558A.mp3
かかと,Noun,かかと,heel,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03568A.mp3
ほっと,Adverb,ほっと,feel relieved,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW01723A.mp3
傷つける,Verb,きずつける,"hurt (someone), damage (something)",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW03593A.mp3
うつむく,Verb,うつむく,"look down, lower one's eyes",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03541A.mp3
前売り券,Noun,まえうりけん,advance ticket,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03883A.mp3
短期,Noun,たんき,short-term,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW01291A.mp3
舐める,Verb,なめる,lick,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW03792A.mp3
本日,Noun,ほんじつ,today (formal),https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02892A.mp3
業界,Noun,ぎょうかい,"industry, business world",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00007A.mp3
ネットワーク,Noun,ねっとわーく,network,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00323A.mp3
弁護士,Noun,べんごし,"lawyer, attorney",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00669A.mp3
入力,Verbal Noun,にゅうりょく,"input, entry",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00021A.mp3
画面,Noun,がめん,screen,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00940A.mp3
前回,Noun,ぜんかい,last time,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW01190A.mp3
後半,Noun,こうはん,"latter half, second half",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00396A.mp3
自信,Noun,じしん,confidence,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00515A.mp3
素敵,Adjectival Noun,すてき,"lovely, nice",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW02567A.mp3
当たり前,Adjectival Noun,あたりまえ,"no wonder, natural",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW01643A.mp3
やり方,Noun,やりかた,way of doing,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00533A.mp3
わずか,Adjectival Noun,わずか,"meager, marginal",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00528A.mp3
ついに,Adverb,ついに,"at last, finally",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00545A.mp3
次回,Noun,じかい,next time,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW02353A.mp3
スピード,Noun,すぴーど,speed (loan word),https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00522A.mp3
バイト,Verbal Noun,ばいと,part-time job (for short),https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW01735A.mp3
不可能,Adjectival Noun,ふかのう,impossible,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00709A.mp3
アドバイス,Verbal Noun,あどばいす,advice,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW01758A.mp3
落ち着く,Verb,おちつく,"calm down, settle in",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00766A.mp3
せっかく,Adverb,せっかく,with much trouble,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03451A.mp3
つい,Adverb,つい,"inadvertently, carelessly",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00816A.mp3
大手,Noun,おおて,major company,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00019A.mp3
部長,Noun,ぶちょう,department head,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00355A.mp3
前半,Noun,ぜんはん,first half,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00686A.mp3
たまたま,Adverb,たまたま,"by chance, accidentally",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW01702A.mp3
相変わらず,Adverb,あいかわらず,"as usual, as before",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW01239A.mp3
支払い,Verbal Noun,しはらい,payment,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00828A.mp3
人数,Noun,にんずう,number of people,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03799A.mp3
課長,Noun,かちょう,section chief,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00524A.mp3
ファッション,Noun,ふぁっしょん,fashion,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW01221A.mp3
体調,Noun,たいちょう,health condition,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW01717A.mp3
付き合う,Verb,つきあう,"socialize with, see (someone)",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW01964A.mp3
ショッピング,Verbal Noun,しょっぴんぐ,shopping,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW02869A.mp3
あり,Noun,あり,ant,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03414A.mp3
最悪,Noun,さいあく,worst,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW01437A.mp3
かえる,Noun,かえる,frog,https://assets3.iknow.jp/assets/users/Smart.fm/748v9k550g.mp3
おじさん,Noun,おじさん,"Mister, middle-aged man",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW01761A.mp3
得,Adjectival Noun,とく,"advantage, gain",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03775A.mp3
掴む,Verb,つかむ,"grip, grab",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03737A.mp3
知り合い,Noun,しりあい,acquaintance (colloquial),https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW01679A.mp3
ペース,Noun,ぺーす,pace,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW01472A.mp3
作成,Verbal Noun,さくせい,"to produce, to make",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW02559A.mp3
親子,Noun,おやこ,parent and child,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00870A.mp3
話し合い,Noun,はなしあい,"talk, discussion",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00330A.mp3
本社,Noun,ほんしゃ,head office of a company,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00056A.mp3
打ち合わせ,Verbal Noun,うちあわせ,"meeting, arrangement",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW01978A.mp3
見守る,Verb,みまもる,"watch, keep watch over",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00682A.mp3
売り上げ,Noun,うりあげ,"sales, proceeds",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00244A.mp3
かえって,Adverb,かえって,"rather, instead",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00713A.mp3
アイドル,Noun,あいどる,idol,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02632A.mp3
何となく,Adverb,なんとなく,for some reason,https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW02493A.mp3
年末,Noun,ねんまつ,end of year,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW01033A.mp3
